Unnamed: 0,SARSA,SARSA Lambda,Q-learning,R-Learning
13080,-260.78,-262.47,-242.19,-244.51
13081,-259.13,-262.74,-242.28,-244.69
13082,-259.22,-263.19,-242.73,-244.87
13083,-258.95,-263.28,-242.73,-245.88
13084,-259.49,-263.46,-242.82,-245.79
13085,-259.67,-264.45,-242.82,-245.34
13086,-259.67,-264.45,-242.91,-245.34
13087,-259.12,-264.09,-242.82,-245.43
13088,-259.48,-264.09,-243.81,-245.52
13089,-260.38,-264.09,-243.59,-245.43
13090,-261.1,-263.19,-243.14,-245.43
13091,-260.65,-263.73,-243.23,-245.79
13092,-260.74,-263.19,-243.64,-244.73
13093,-260.47,-263.01,-241.97,-243.32
13094,-260.65,-263.55,-241.25,-242.62
13095,-259.58,-265.87,-241.52,-242.44
13096,-260.4,-266.23,-243.5,-243.49
13097,-260.22,-265.87,-243.68,-243.85
13098,-260.22,-265.33,-242.15,-243.22
13099,-260.94,-265.24,-241.97,-243.31
13100,-260.42,-264.97,-241.46,-244.11
13101,-260.33,-265.15,-242.09,-244.29
13102,-258.45,-264.52,-242.36,-243.81
13103,-258.18,-264.7,-242.45,-245.13
13104,-257.64,-265.44,-242.27,-244.95
13105,-257.47,-264.98,-240.7,-244.86
13106,-257.02,-264.44,-240.34,-245.13
13107,-257.47,-264.26,-240.34,-243.1
13108,-258.28,-263.99,-240.52,-244.78
13109,-258.37,-264.26,-240.52,-244.69
13110,-258.19,-263.81,-240.34,-244.96
13111,-258.19,-264.08,-240.61,-244.6
13112,-258.28,-264.17,-240.79,-245.47
13113,-258.1,-263.81,-240.25,-245.47
13114,-257.65,-263.81,-240.34,-244.08
13115,-257.47,-263.54,-240.25,-244.44
13116,-256.93,-263.45,-237.86,-244.35
13117,-257.29,-263.27,-237.5,-243.9
13118,-257.11,-263.27,-237.41,-243.99
13119,-256.93,-263.45,-237.86,-242.48
13120,-257.02,-263.18,-237.5,-242.39
13121,-257.11,-263.27,-239.0,-242.48
13122,-257.29,-263.45,-237.81,-242.39
13123,-257.29,-263.63,-237.45,-242.48
13124,-257.47,-262.82,-237.54,-242.39
13125,-257.02,-262.73,-237.54,-242.3
13126,-256.66,-262.64,-237.09,-243.01
13127,-256.93,-262.46,-237.63,-241.86
13128,-257.29,-259.61,-237.18,-242.31
13129,-257.65,-259.34,-237.09,-240.5
13130,-257.56,-259.43,-238.93,-240.68
13131,-258.01,-258.89,-240.91,-240.5
13132,-257.47,-259.25,-240.64,-239.87
13133,-257.74,-259.79,-240.64,-240.95
13134,-258.1,-259.61,-240.73,-242.65
13135,-258.19,-260.15,-240.55,-242.56
13136,-258.28,-259.97,-240.1,-243.1
13137,-258.28,-258.89,-238.09,-240.73
13138,-258.46,-258.26,-238.81,-241.78
13139,-258.82,-258.53,-240.19,-241.96
13140,-257.61,-257.11,-240.37,-241.96
13141,-259.37,-257.29,-240.82,-241.51
13142,-259.01,-256.75,-240.91,-241.69
13143,-258.83,-257.2,-241.72,-241.91
13144,-259.28,-257.38,-241.63,-241.73
13145,-259.28,-257.47,-241.54,-241.19
13146,-259.46,-256.93,-241.21,-238.3
13147,-259.19,-257.38,-241.75,-239.05
13148,-259.46,-257.74,-243.84,-238.96
13149,-259.82,-257.83,-244.11,-238.78
13150,-259.55,-257.92,-243.66,-238.6
13151,-259.55,-257.92,-244.63,-239.07
13152,-259.91,-257.83,-246.51,-239.34
13153,-260.45,-257.02,-246.64,-239.79
13154,-260.54,-256.57,-245.92,-239.7
13155,-260.72,-257.38,-243.62,-238.12
13156,-260.18,-258.87,-243.26,-237.85
13157,-260.72,-258.6,-243.35,-237.94
13158,-260.81,-258.15,-241.73,-237.58
13159,-261.08,-258.06,-241.82,-237.67
13160,-260.63,-258.06,-242.18,-237.85
13161,-260.63,-257.97,-242.27,-236.93
13162,-260.63,-257.97,-241.28,-236.75
13163,-260.18,-257.61,-241.01,-236.84
13164,-263.06,-258.06,-241.01,-238.14
13165,-263.24,-257.7,-241.01,-238.59
13166,-263.69,-258.33,-239.86,-237.13
13167,-263.87,-258.78,-240.29,-237.76
13168,-262.06,-258.33,-238.59,-237.67
13169,-262.24,-258.06,-238.68,-237.17
13170,-261.61,-258.15,-238.76,-236.57
13171,-262.06,-259.69,-238.31,-236.78
13172,-262.06,-259.42,-240.41,-236.6
13173,-261.88,-259.51,-240.77,-236.6
13174,-261.88,-259.06,-240.59,-236.6
13175,-261.52,-258.78,-239.75,-236.51
13176,-262.15,-259.25,-239.3,-236.78
13177,-262.42,-258.44,-238.85,-236.96
13178,-263.5,-258.89,-238.4,-236.81
13179,-262.87,-259.16,-239.47,-237.17
13180,-262.51,-258.98,-239.29,-234.39
13181,-263.62,-258.98,-239.11,-234.21
13182,-264.16,-258.26,-236.3,-234.48
13183,-263.72,-258.17,-236.21,-234.21
13184,-263.63,-257.99,-236.03,-233.45
13185,-263.9,-257.9,-234.15,-234.17
13186,-263.72,-257.63,-234.15,-234.35
13187,-264.45,-257.54,-234.42,-234.26
13188,-264.18,-257.45,-234.06,-233.99
13189,-263.55,-257.09,-234.1,-234.26
13190,-263.82,-257.63,-234.73,-233.9
13191,-263.46,-257.72,-234.55,-233.45
13192,-263.19,-257.9,-234.55,-233.1
13193,-263.28,-258.35,-236.22,-234.69
13194,-262.92,-258.26,-236.22,-233.45
13195,-264.08,-258.35,-235.68,-233.36
13196,-263.72,-257.9,-235.59,-233.0
13197,-263.63,-258.35,-235.59,-232.46
13198,-263.09,-259.16,-236.4,-232.64
13199,-262.46,-258.89,-234.52,-232.37
13200,-262.8,-259.16,-235.03,-233.94
13201,-262.71,-259.7,-234.58,-233.67
13202,-264.77,-260.42,-234.31,-233.88
13203,-265.67,-260.24,-234.13,-233.88
13204,-265.49,-259.88,-234.49,-234.06
13205,-265.48,-260.25,-235.79,-232.99
13206,-265.48,-260.97,-236.51,-232.9
13207,-264.85,-261.51,-236.6,-234.75
13208,-264.04,-261.6,-235.66,-232.36
13209,-263.95,-261.24,-235.66,-232.18
13210,-264.31,-261.6,-236.02,-231.52
13211,-265.03,-261.42,-236.2,-231.79
13212,-265.3,-261.51,-236.02,-232.24
13213,-264.85,-261.51,-236.2,-232.33
13214,-264.94,-261.33,-236.29,-234.08
13215,-265.57,-261.24,-236.02,-233.54
13216,-263.66,-261.24,-238.5,-233.27
13217,-263.66,-261.42,-238.23,-233.45
13218,-264.29,-262.14,-236.92,-233.18
13219,-264.56,-262.41,-236.92,-235.23
13220,-265.1,-263.04,-235.93,-235.41
13221,-265.55,-263.49,-236.2,-235.41
13222,-265.55,-263.22,-237.39,-235.5
13223,-265.46,-263.04,-237.39,-234.81
13224,-265.37,-263.04,-237.39,-234.99
13225,-265.73,-263.4,-235.79,-232.86
13226,-266.18,-263.67,-235.97,-233.04
13227,-266.09,-263.13,-235.7,-235.27
13228,-266.18,-265.62,-235.79,-234.91
13229,-265.91,-265.35,-236.06,-236.45
13230,-265.82,-265.35,-236.51,-234.64
13231,-266.27,-265.89,-236.69,-235.36
13232,-266.81,-265.17,-236.6,-235.36
13233,-266.9,-264.72,-236.6,-234.44
13234,-267.44,-264.9,-236.15,-233.46
13235,-267.71,-264.81,-236.24,-233.73
13236,-267.44,-264.99,-236.6,-232.92
13237,-267.08,-265.71,-238.61,-234.93
13238,-266.99,-265.53,-238.16,-234.49
13239,-266.72,-265.35,-237.49,-234.31
13240,-267.48,-266.68,-237.49,-234.76
13241,-267.93,-266.68,-236.86,-235.39
13242,-265.29,-266.41,-237.13,-235.66
13243,-265.2,-265.96,-236.95,-235.48
13244,-264.48,-266.23,-237.22,-235.57
13245,-264.21,-266.41,-237.04,-235.93
13246,-264.66,-266.86,-237.64,-238.19
13247,-263.66,-267.13,-237.19,-238.19
13248,-263.03,-267.04,-237.55,-238.1
13249,-262.94,-266.95,-237.46,-238.46
13250,-262.96,-266.77,-236.7,-238.73
13251,-263.32,-264.96,-234.99,-239.27
13252,-262.96,-265.05,-235.08,-239.18
13253,-262.42,-264.96,-235.26,-238.37
13254,-262.24,-265.59,-235.98,-238.46
13255,-262.24,-265.32,-235.93,-239.59
13256,-261.31,-265.14,-236.38,-239.41
13257,-261.4,-264.69,-234.63,-239.59
13258,-261.58,-264.69,-235.87,-237.38
13259,-261.13,-264.87,-236.14,-237.65
13260,-260.95,-264.96,-235.78,-237.16
13261,-260.95,-264.87,-235.33,-237.99
13262,-260.86,-265.68,-236.05,-237.63
13263,-260.86,-265.95,-236.32,-237.9
13264,-260.41,-265.77,-235.96,-237.9
13265,-260.59,-266.49,-234.11,-237.27
13266,-259.87,-265.95,-235.35,-238.37
13267,-259.33,-265.23,-235.35,-237.92
13268,-260.69,-266.49,-237.41,-237.74
13269,-260.78,-267.12,-237.41,-238.06
13270,-260.69,-267.48,-237.59,-238.12
13271,-260.51,-266.85,-237.59,-239.11
13272,-259.97,-266.94,-237.23,-238.57
13273,-260.42,-266.94,-237.05,-238.66
13274,-260.33,-267.39,-236.96,-238.48
13275,-260.24,-267.67,-237.53,-238.21
13276,-260.15,-267.31,-237.53,-237.85
13277,-259.79,-267.85,-237.71,-237.31
13278,-258.71,-267.22,-237.8,-237.73
13279,-257.67,-267.58,-237.35,-237.73
13280,-258.3,-267.67,-237.53,-240.42
13281,-258.84,-267.67,-237.71,-240.6
13282,-258.12,-268.3,-239.8,-239.01
13283,-258.29,-268.39,-240.07,-238.92
13284,-258.83,-268.57,-240.25,-237.82
13285,-258.29,-265.63,-242.22,-237.46
13286,-257.89,-266.26,-242.04,-236.83
13287,-257.98,-266.89,-241.41,-237.01
13288,-258.34,-266.89,-240.69,-237.19
13289,-258.43,-266.8,-240.87,-236.74
13290,-257.71,-266.53,-240.69,-237.01
13291,-257.89,-265.9,-240.87,-237.28
13292,-258.25,-265.63,-239.4,-238.42
13293,-258.61,-264.82,-239.13,-238.06
13294,-258.07,-264.46,-239.22,-239.82
13295,-258.16,-264.55,-238.35,-239.73
13296,-258.7,-265.18,-238.44,-238.92
13297,-258.79,-265.09,-238.8,-236.81
13298,-258.79,-264.55,-239.1,-237.08
13299,-259.33,-264.73,-241.34,-237.08
13300,-259.33,-264.73,-239.5,-237.17
13301,-259.15,-264.19,-239.41,-236.99
13302,-257.89,-263.29,-239.77,-236.99
13303,-257.62,-263.74,-239.86,-235.5
13304,-258.25,-261.21,-239.77,-234.96
13305,-257.98,-261.57,-239.77,-236.12
13306,-257.89,-261.3,-239.41,-236.48
13307,-257.89,-261.12,-239.41,-236.66
13308,-258.25,-261.57,-240.08,-239.14
13309,-258.25,-261.21,-240.17,-238.17
13310,-257.89,-260.85,-240.17,-238.56
13311,-257.44,-260.94,-240.35,-238.2
13312,-257.08,-260.58,-240.62,-235.58
13313,-257.17,-260.67,-240.53,-235.4
13314,-257.17,-261.21,-240.35,-235.49
13315,-256.9,-261.66,-240.08,-235.4
13316,-258.54,-261.84,-239.9,-235.4
13317,-258.81,-261.93,-240.17,-235.04
13318,-258.27,-261.75,-241.57,-233.23
13319,-258.45,-261.57,-241.21,-233.05
13320,-257.64,-260.76,-241.61,-232.69
13321,-257.1,-260.67,-241.16,-232.24
13322,-256.92,-260.4,-241.7,-232.42
13323,-256.74,-261.21,-242.15,-232.84
13324,-256.83,-261.39,-241.28,-232.3
13325,-256.74,-261.12,-242.61,-234.52
13326,-256.29,-261.57,-242.58,-234.25
13327,-257.55,-261.75,-242.94,-233.44
13328,-257.64,-261.84,-242.76,-234.43
13329,-257.55,-261.66,-241.43,-234.97
13330,-257.64,-261.3,-241.43,-237.32
13331,-257.01,-259.19,-241.25,-236.65
13332,-256.74,-259.46,-241.07,-236.74
13333,-256.74,-259.37,-240.8,-237.66
13334,-255.57,-259.01,-240.8,-238.64
13335,-255.48,-258.65,-240.89,-238.55
13336,-256.2,-258.56,-240.53,-239.0
13337,-256.11,-258.29,-240.44,-238.91
13338,-256.11,-258.56,-240.17,-239.62
13339,-256.65,-258.92,-240.75,-239.8
13340,-256.92,-259.03,-240.39,-239.62
13341,-257.1,-258.76,-240.48,-239.17
13342,-259.92,-259.21,-240.39,-239.26
13343,-260.01,-260.11,-239.85,-239.35
13344,-260.37,-260.02,-239.85,-239.44
13345,-259.92,-258.02,-239.76,-239.44
13346,-259.38,-257.39,-239.31,-239.53
13347,-260.47,-256.94,-239.49,-239.8
13348,-260.92,-256.67,-239.49,-237.96
13349,-260.74,-256.76,-239.4,-237.87
13350,-261.17,-256.49,-240.43,-237.33
13351,-261.35,-258.84,-241.69,-236.88
13352,-261.17,-258.66,-242.32,-236.88
13353,-261.44,-258.84,-242.41,-236.64
13354,-261.71,-259.02,-240.75,-236.55
13355,-262.61,-258.66,-243.55,-236.82
13356,-264.71,-258.57,-242.92,-237.09
13357,-264.26,-259.11,-244.53,-237.27
13358,-263.99,-260.28,-245.09,-240.11
13359,-263.9,-260.19,-244.55,-239.93
13360,-263.9,-260.01,-244.64,-240.1
13361,-263.54,-259.65,-244.64,-237.89
13362,-263.63,-258.93,-244.46,-237.41
13363,-264.26,-259.11,-242.09,-236.88
13364,-264.53,-259.02,-241.91,-236.97
13365,-264.26,-258.84,-243.76,-237.24
13366,-264.26,-258.93,-243.49,-237.33
13367,-264.17,-259.74,-242.46,-237.24
13368,-264.08,-259.47,-242.37,-237.87
13369,-263.63,-258.93,-242.73,-238.14
13370,-263.81,-258.75,-242.64,-238.14
13371,-263.81,-259.11,-242.73,-237.33
13372,-263.99,-259.2,-242.82,-237.87
13373,-263.45,-259.47,-242.73,-237.96
13374,-263.99,-259.2,-242.91,-237.65
13375,-264.53,-259.2,-243.09,-237.65
13376,-264.26,-259.65,-243.18,-237.65
13377,-264.53,-259.47,-242.91,-237.83
13378,-264.35,-260.01,-242.82,-237.92
13379,-265.3,-260.01,-242.73,-237.65
13380,-264.67,-260.37,-243.09,-237.02
13381,-264.76,-260.55,-243.18,-236.75
13382,-264.67,-260.1,-243.36,-238.07
13383,-264.85,-260.28,-243.27,-237.98
13384,-264.13,-260.55,-243.09,-240.11
13385,-264.94,-262.86,-242.82,-240.02
13386,-265.43,-262.59,-243.18,-240.2
13387,-265.16,-262.41,-243.99,-239.75
13388,-264.44,-262.59,-244.26,-239.57
13389,-264.08,-262.32,-242.95,-239.93
13390,-263.63,-262.68,-243.04,-240.11
13391,-263.63,-262.95,-242.95,-239.75
13392,-263.36,-263.49,-244.06,-239.75
13393,-263.18,-264.48,-244.69,-239.93
13394,-263.18,-264.03,-244.78,-239.66
13395,-262.55,-264.3,-245.56,-239.48
13396,-262.37,-264.12,-245.11,-240.74
13397,-262.37,-264.03,-244.48,-243.12
13398,-263.18,-264.03,-243.99,-242.67
13399,-263.0,-263.67,-243.72,-242.58
13400,-262.82,-264.3,-245.65,-242.4
13401,-263.0,-264.48,-246.28,-242.94
13402,-263.09,-264.75,-244.36,-242.58
13403,-263.09,-264.39,-244.54,-244.34
13404,-263.18,-266.74,-244.72,-242.83
13405,-263.45,-266.65,-244.72,-243.1
13406,-263.99,-266.47,-244.54,-240.44
13407,-263.81,-266.47,-244.63,-240.62
13408,-263.81,-265.57,-242.1,-240.98
13409,-264.08,-265.75,-242.1,-240.31
13410,-264.44,-266.2,-241.74,-240.13
13411,-264.89,-266.29,-239.31,-240.49
13412,-264.3,-266.2,-239.04,-242.84
13413,-264.21,-266.29,-239.04,-242.93
13414,-264.66,-266.11,-238.18,-242.12
13415,-264.48,-266.47,-238.09,-242.66
13416,-264.66,-266.65,-237.91,-242.93
13417,-264.57,-266.11,-237.82,-243.11
13418,-264.84,-264.6,-238.0,-245.28
13419,-264.93,-264.24,-238.09,-245.01
13420,-264.75,-264.78,-238.26,-245.01
13421,-265.47,-264.51,-238.26,-244.03
13422,-265.02,-264.33,-237.25,-242.7
13423,-265.11,-263.43,-236.89,-242.97
13424,-264.84,-263.16,-235.49,-243.06
13425,-265.56,-263.7,-235.58,-242.79
13426,-265.65,-262.39,-235.15,-243.24
13427,-264.75,-262.66,-234.97,-243.6
13428,-264.57,-262.39,-234.97,-242.61
13429,-265.02,-262.57,-236.48,-241.89
13430,-265.02,-263.02,-236.21,-241.17
13431,-263.27,-265.49,-236.21,-241.21
13432,-263.72,-265.58,-234.29,-241.84
13433,-263.45,-265.13,-234.74,-242.2
13434,-262.64,-265.31,-235.01,-242.56
13435,-262.28,-264.95,-235.46,-242.74
13436,-261.65,-264.59,-235.55,-242.47
13437,-261.92,-264.32,-235.46,-242.65
13438,-261.65,-264.46,-235.73,-242.56
13439,-261.83,-264.46,-235.73,-242.2
13440,-261.65,-264.53,-235.64,-242.02
13441,-261.11,-264.71,-235.73,-242.11
13442,-260.75,-265.07,-236.09,-241.93
13443,-260.39,-264.44,-236.54,-242.11
13444,-260.12,-264.35,-236.27,-242.02
13445,-260.57,-266.44,-236.72,-242.02
13446,-261.11,-267.07,-237.08,-241.66
13447,-261.56,-267.07,-236.99,-239.41
13448,-261.29,-267.79,-237.08,-241.34
13449,-261.92,-267.88,-236.99,-241.34
13450,-261.56,-268.69,-236.99,-239.57
13451,-261.65,-268.15,-236.72,-239.57
13452,-261.92,-268.33,-236.45,-239.75
13453,-261.02,-268.15,-236.27,-240.26
13454,-261.2,-267.52,-237.48,-239.99
13455,-260.3,-268.42,-236.85,-238.55
13456,-259.76,-268.42,-236.44,-238.55
13457,-259.94,-267.16,-237.03,-238.1
13458,-260.21,-266.17,-237.12,-235.88
13459,-260.48,-266.44,-235.37,-235.97
13460,-260.3,-265.81,-235.55,-234.22
13461,-260.39,-265.72,-235.73,-236.52
13462,-260.66,-263.96,-235.46,-237.45
13463,-260.39,-262.23,-238.1,-238.07
13464,-260.21,-262.77,-238.01,-237.89
13465,-260.39,-262.59,-238.28,-236.69
13466,-260.66,-262.68,-238.64,-236.87
13467,-260.75,-261.96,-239.76,-237.32
13468,-261.11,-261.78,-238.74,-237.05
13469,-261.29,-262.14,-238.47,-236.42
13470,-261.29,-262.23,-238.11,-234.03
13471,-260.93,-262.14,-238.02,-234.84
13472,-260.75,-262.14,-238.11,-234.75
13473,-261.83,-261.6,-238.2,-234.66
13474,-259.97,-262.23,-237.89,-235.24
13475,-259.43,-262.23,-238.25,-235.33
13476,-259.52,-262.05,-238.43,-235.69
13477,-259.79,-262.14,-238.7,-235.96
13478,-259.79,-261.51,-238.88,-236.05
13479,-259.7,-260.97,-239.33,-235.96
13480,-259.7,-260.88,-239.06,-235.05
13481,-258.98,-261.51,-239.24,-234.96
13482,-259.16,-261.96,-239.24,-234.78
13483,-259.61,-261.51,-238.97,-235.41
13484,-259.52,-261.33,-238.65,-235.41
13485,-259.07,-261.87,-239.46,-235.41
13486,-258.89,-261.51,-239.01,-235.59
13487,-259.07,-261.96,-238.38,-235.86
13488,-259.52,-261.51,-238.29,-235.77
13489,-260.24,-261.96,-237.19,-235.77
13490,-261.14,-261.69,-237.1,-235.23
13491,-261.59,-262.14,-237.01,-235.5
13492,-262.58,-262.05,-237.28,-235.68
13493,-262.58,-261.33,-237.19,-236.13
13494,-262.85,-261.87,-237.37,-234.25
13495,-263.57,-261.69,-237.91,-234.16
13496,-262.67,-261.6,-236.87,-234.25
13497,-262.49,-261.42,-236.87,-233.84
13498,-261.68,-261.51,-237.51,-234.47
13499,-261.5,-261.6,-237.33,-233.31
13500,-261.68,-261.06,-237.6,-233.4
13501,-262.04,-260.34,-236.25,-233.31
13502,-262.04,-260.07,-238.26,-233.76
13503,-262.4,-260.16,-237.9,-233.31
13504,-262.04,-260.88,-235.63,-235.0
13505,-262.22,-260.33,-235.63,-234.55
13506,-262.49,-260.51,-235.81,-236.67
13507,-263.03,-258.49,-235.99,-236.58
13508,-262.76,-257.33,-238.61,-235.44
13509,-262.76,-257.42,-238.04,-237.17
13510,-262.31,-257.33,-237.44,-236.81
13511,-262.13,-257.87,-239.24,-236.36
13512,-263.08,-257.87,-239.15,-236.54
13513,-263.17,-257.6,-237.25,-236.81
13514,-262.63,-257.69,-238.02,-234.96
13515,-262.54,-257.6,-238.56,-234.42
13516,-262.72,-257.15,-238.11,-234.17
13517,-262.72,-257.42,-237.93,-234.08
13518,-262.81,-258.84,-237.75,-234.08
13519,-262.9,-258.75,-237.66,-234.26
13520,-263.44,-258.66,-238.71,-234.53
13521,-262.72,-258.12,-238.53,-235.78
13522,-263.08,-258.75,-238.91,-237.02
13523,-262.81,-259.11,-239.18,-236.66
13524,-262.72,-259.56,-241.63,-237.11
13525,-262.18,-259.29,-242.26,-237.29
13526,-262.0,-259.61,-242.72,-236.75
13527,-261.91,-259.61,-242.36,-236.3
13528,-261.46,-259.52,-240.66,-236.66
13529,-261.37,-259.61,-240.12,-237.02
13530,-261.38,-259.7,-240.21,-236.01
13531,-263.4,-258.89,-240.3,-235.83
13532,-262.95,-258.8,-242.85,-234.7
13533,-263.04,-258.98,-242.58,-233.92
13534,-264.21,-258.84,-242.13,-233.74
13535,-264.03,-259.29,-241.32,-233.38
13536,-264.0,-260.46,-241.14,-233.47
13537,-263.91,-260.73,-241.32,-233.56
13538,-263.51,-260.41,-241.05,-233.38
13539,-262.61,-260.59,-240.96,-233.38
13540,-262.97,-259.97,-241.32,-233.74
13541,-263.15,-259.52,-241.41,-233.65
13542,-263.42,-258.89,-240.87,-233.56
13543,-263.96,-258.8,-240.42,-233.29
13544,-264.23,-259.25,-240.42,-233.83
13545,-264.59,-258.98,-239.54,-234.01
13546,-264.41,-258.53,-236.98,-234.46
13547,-263.96,-258.26,-237.34,-236.17
13548,-264.14,-258.26,-237.34,-235.45
13549,-263.6,-258.44,-237.43,-235.63
13550,-264.41,-257.81,-237.7,-237.76
13551,-264.23,-257.45,-237.52,-237.85
13552,-264.05,-257.18,-237.7,-237.94
13553,-264.32,-257.27,-237.97,-237.76
13554,-263.87,-258.17,-238.06,-238.03
13555,-263.51,-257.18,-238.24,-238.14
13556,-263.6,-257.0,-238.47,-238.14
13557,-263.87,-258.26,-238.38,-238.5
13558,-261.46,-258.53,-238.29,-240.9
13559,-261.28,-258.71,-240.22,-240.72
13560,-261.64,-259.25,-239.95,-242.97
13561,-261.46,-259.7,-240.13,-242.2
13562,-261.37,-262.09,-239.86,-242.11
13563,-261.37,-263.64,-239.59,-242.2
13564,-261.28,-263.1,-239.86,-241.46
13565,-260.83,-263.1,-237.77,-242.45
13566,-260.65,-263.1,-237.41,-242.36
13567,-261.01,-263.91,-237.32,-242.0
13568,-261.64,-263.64,-238.43,-242.36
13569,-261.73,-262.92,-238.25,-242.81
13570,-261.64,-262.56,-239.06,-245.2
13571,-262.0,-262.74,-239.06,-243.57
13572,-262.18,-262.83,-239.24,-243.39
13573,-261.82,-263.1,-239.6,-243.12
13574,-263.59,-262.74,-238.14,-242.67
13575,-264.22,-263.01,-236.69,-242.49
13576,-263.95,-263.1,-236.96,-242.13
13577,-264.4,-262.89,-236.87,-241.77
13578,-262.67,-263.16,-237.14,-242.04
13579,-262.76,-264.06,-237.23,-242.31
13580,-262.67,-264.06,-237.86,-243.67
13581,-263.66,-263.34,-237.68,-243.94
13582,-263.57,-262.98,-237.59,-244.3
13583,-262.94,-263.52,-235.41,-243.94
13584,-263.48,-263.52,-236.0,-243.94
13585,-263.75,-263.43,-234.92,-244.3
13586,-264.56,-263.88,-235.28,-244.21
13587,-264.65,-262.89,-234.98,-244.75
13588,-264.47,-263.07,-234.53,-245.02
13589,-264.38,-262.62,-236.58,-245.2
13590,-263.84,-262.26,-236.76,-245.47
13591,-263.66,-261.54,-236.85,-245.56
13592,-262.49,-261.63,-236.94,-245.65
13593,-262.13,-261.9,-236.58,-244.49
13594,-262.31,-261.27,-234.05,-246.73
13595,-261.59,-261.0,-233.96,-246.55
13596,-262.31,-261.81,-235.81,-244.14
13597,-262.67,-261.54,-236.26,-244.55
13598,-262.76,-261.27,-235.99,-244.01
13599,-262.85,-261.99,-235.99,-245.26
13600,-262.76,-261.63,-235.99,-244.61
13601,-262.94,-261.89,-236.98,-243.98
13602,-263.03,-262.23,-236.42,-243.62
13603,-260.23,-262.77,-236.42,-244.07
13604,-260.41,-261.87,-238.69,-241.58
13605,-259.96,-263.05,-238.33,-241.58
13606,-259.24,-263.32,-236.36,-242.03
13607,-258.61,-265.07,-236.45,-242.21
13608,-258.34,-266.59,-236.27,-243.44
13609,-258.16,-266.32,-237.11,-243.8
13610,-258.52,-265.87,-238.16,-242.92
13611,-256.61,-264.88,-238.52,-242.66
13612,-256.7,-265.24,-238.52,-242.84
13613,-256.7,-265.06,-239.97,-243.2
13614,-257.15,-264.88,-239.88,-245.41
13615,-257.33,-264.52,-239.88,-245.5
13616,-257.51,-264.7,-240.51,-244.43
13617,-257.78,-264.97,-241.32,-244.52
13618,-257.42,-264.43,-241.77,-244.79
13619,-256.88,-264.52,-241.68,-244.52
13620,-256.43,-264.61,-241.5,-245.06
13621,-256.25,-265.42,-241.77,-244.52
13622,-256.43,-264.88,-240.26,-244.7
13623,-257.15,-265.6,-239.81,-244.7
13624,-257.87,-265.33,-239.18,-242.68
13625,-258.14,-265.24,-238.55,-242.5
13626,-258.59,-265.87,-236.88,-241.56
13627,-256.8,-265.78,-237.06,-242.01
13628,-256.03,-266.14,-238.67,-241.12
13629,-255.76,-265.87,-237.14,-241.21
13630,-256.02,-265.51,-237.23,-242.22
13631,-256.38,-265.33,-237.5,-242.49
13632,-256.2,-265.42,-237.59,-243.08
13633,-256.2,-265.33,-237.06,-244.22
13634,-257.19,-265.56,-237.51,-244.22
13635,-257.46,-265.65,-237.96,-244.49
13636,-258.12,-264.84,-238.41,-244.67
13637,-258.03,-264.66,-238.23,-242.11
13638,-258.16,-263.92,-238.14,-242.29
13639,-258.43,-263.47,-238.23,-242.29
13640,-258.79,-263.46,-238.32,-242.29
13641,-258.61,-263.91,-238.41,-242.02
13642,-258.16,-264.81,-238.41,-242.11
13643,-257.62,-264.63,-238.59,-242.02
13644,-257.62,-264.09,-238.86,-241.3
13645,-257.35,-264.72,-239.65,-240.19
13646,-257.17,-265.26,-239.83,-239.79
13647,-257.26,-265.8,-239.29,-240.69
13648,-256.98,-265.53,-238.66,-241.5
13649,-256.89,-265.26,-239.2,-241.05
13650,-256.35,-265.71,-237.35,-240.96
13651,-256.17,-265.98,-237.53,-240.33
13652,-256.53,-266.79,-236.7,-240.24
13653,-256.71,-267.15,-235.21,-240.42
13654,-256.8,-266.16,-235.03,-240.15
13655,-257.43,-266.25,-235.21,-240.94
13656,-257.7,-266.7,-235.57,-240.94
13657,-257.97,-266.52,-235.57,-240.4
13658,-260.11,-266.07,-235.75,-240.13
13659,-260.29,-265.89,-234.97,-240.04
13660,-259.84,-265.71,-234.79,-240.04
13661,-260.11,-265.44,-234.43,-241.08
13662,-259.66,-265.35,-234.52,-240.67
13663,-259.57,-265.35,-234.52,-240.4
13664,-259.48,-266.25,-234.88,-241.14
13665,-259.57,-266.07,-236.88,-241.08
13666,-260.02,-265.98,-237.15,-241.62
13667,-259.84,-265.53,-235.2,-241.53
13668,-259.03,-264.99,-235.02,-241.26
13669,-258.67,-264.9,-235.29,-238.54
